url_length,hostname_length,num_dots,num_hyphens,num_at_symbols,num_percents,num_numeric_chars,subdomain_depth,path_length,path_depth,query_length,has_ip_address,uses_https,abnormal_form_action,submit_email,missing_title,external_favicon,has_iframe,ratio_external_links,ratio_null_links,external_css_ratio,has_images,popup_window,label
-0.43632748389296544,-0.19396371681162317,0.37911625051187764,-0.477983964064002,-0.14291456824952412,-0.08394589397130169,-0.5946509071652016,1.2060904945911626,-0.4379048638325541,-0.4396464298829896,-0.20461306062947512,-0.4210204437176671,0.7980177360380919,0.0,0.0,-0.37754864958952933,-0.8903145370631085,-0.036249971679720695,0.6059426862672371,0.0,-0.28450709896584675,0.716034311323179,-0.07793207960073419,0
0.28706654890222394,0.1772074338926881,-1.0811360640123888,-0.477983964064002,-0.14291456824952412,-0.08394589397130169,1.8760534753519822,-1.933425413670506,0.8600069230277743,0.6200664957944823,-0.20461306062947512,2.3751815735356363,0.7980177360380919,0.0,0.0,-0.37754864958952933,-0.8903145370631085,-0.036249971679720695,-0.7607169562162209,0.0,-0.28450709896584675,0.716034311323179,-0.07793207960073419,1
1.1732242390763308,2.6826127011467893,1.1092424077740108,0.001173789773179425,-0.14291456824952412,-0.08394589397130169,1.0928563351104053,1.2060904945911626,-0.11342691711747202,0.09021003295574631,0.8526980944152558,2.3751815735356363,-1.2531049810555424,0.0,0.0,-0.37754864958952933,-0.8903145370631085,-0.036249971679720695,-0.864901770959732,0.0,-0.28450709896584675,-1.396581119348978,-0.07793207960073419,1
-0.7799396494706804,-0.9363060182202457,-0.3510099067502556,-0.477983964064002,-0.14291456824952412,-0.08394589397130169,-0.5946509071652016,-0.3636674595396717,-0.8344890209287655,-0.9695028927217255,-0.20461306062947512,-0.4210204437176671,0.7980177360380919,0.0,0.0,-0.37754864958952933,-0.8903145370631085,-0.036249971679720695,-0.7809945354696188,0.0,-0.28450709896584675,0.716034311323179,-0.07793207960073419,0
-0.11080016913513023,-0.5651348675159344,-0.3510099067502556,0.48033154361036096,-0.14291456824952412,-0.08394589397130169,-0.5946509071652016,-0.3636674595396717,0.3552634503598688,0.09021003295574631,-0.20461306062947512,-0.4210204437176671,0.7980177360380919,0.0,0.0,-0.37754864958952933,-0.8903145370631085,-0.036249971679720695,0.7897982453740734,0.0,-0.28450709896584675,0.716034311323179,-0.07793207960073419,0
-0.5267517379923641,0.2700002215687659,0.37911625051187764,0.001173789773179425,-0.14291456824952412,-0.08394589397130169,-0.5946509071652016,1.2060904945911626,-0.7984359157382009,-0.9695028927217255,-0.20461306062947512,-0.4210204437176671,0.7980177360380919,0.0,0.0,-0.37754864958952933,-0.8903145370631085,-0.036249971679720695,1.32297936053281,0.0,-0.28450709896584675,-1.396581119348978,-0.07793207960073419,1
-0.7618547986508006,-0.8435132305441678,-0.3510099067502556,-0.477983964064002,-0.14291456824952412,-0.08394589397130169,-0.5946509071652016,-0.3636674595396717,-0.8344890209287655,-0.9695028927217255,-0.20461306062947512,-0.4210204437176671,0.7980177360380919,0.0,0.0,-0.37754864958952933,1.1231985532873723,-0.036249971679720695,2.005496215154788,0.0,3.340413357147885,0.716034311323179,-0.07793207960073419,0
0.35940595218174287,0.5483785845969994,-0.3510099067502556,-0.477983964064002,-0.14291456824952412,-0.08394589397130169,2.306677327068661,-0.3636674595396717,0.8600069230277743,0.6200664957944823,-0.20461306062947512,2.3751815735356363,0.7980177360380919,0.0,0.0,-0.37754864958952933,-0.8903145370631085,-0.036249971679720695,-0.7607169562162209,0.0,-0.28450709896584675,0.716034311323179,-0.07793207960073419,1
-0.34590322979356675,1.1979280983295442,-0.3510099067502556,-0.477983964064002,-0.14291456824952412,-0.08394589397130169,-0.5946509071652016,-0.3636674595396717,-0.7984359157382009,-0.9695028927217255,-0.20461306062947512,-0.4210204437176671,0.7980177360380919,0.0,0.0,-0.37754864958952933,1.1231985532873723,-0.036249971679720695,1.6156890821640888,0.0,0.8029690378682727,0.716034311323179,-0.07793207960073419,0
0.7753575210389767,-1.0290988058963235,-1.0811360640123888,4.313593574307813,-0.14291456824952412,-0.08394589397130169,0.26618274647200735,-1.933425413670506,2.2660780254597968,0.6200664957944823,-0.20461306062947512,-0.4210204437176671,-1.2531049810555424,0.0,0.0,-0.37754864958952933,1.1231985532873723,-0.036249971679720695,-0.17281692458222242,0.0,0.0779849466455264,0.716034311323179,-0.07793207960073419,0
-0.0927153183152505,0.08441464621661028,0.37911625051187764,-0.477983964064002,-0.14291456824952412,-0.08394589397130169,-0.5946509071652016,1.2060904945911626,0.10289171402591603,0.09021003295574631,-0.20461306062947512,-0.4210204437176671,-1.2531049810555424,0.0,0.0,-0.37754864958952933,-0.8903145370631085,-0.036249971679720695,-0.864901770959732,0.0,-0.28450709896584675,0.716034311323179,-0.07793207960073419,0
