url_length,hostname_length,has_ip_address,num_dots,num_hyphens,num_at_symbols,nb_qm,num_ampersands,nb_or,nb_eq,num_underscores,nb_tilde,num_percents,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,uses_https,num_numeric_chars,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,subdomain_depth,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_inthyperlinks,ratio_external_links,ratio_null_links,external_css_ratio,ratio_intredirection,ratio_extredirection,ratio_interrors,ratio_exterrors,has_login_keywords,external_favicon,links_in_tags,submit_email,ratio_intmedia,ratio_extmedia,abnormal_form_action,has_iframe,popup_window,safe_anchor,mouseover_script,right_click_disabled,missing_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,label,query_length,query_param_count,path_length,path_depth,has_images
-0.43632748389296544,-0.19396371681162317,-0.4210204437176671,0.37911625051187764,-0.477983964064002,-0.14291456824952412,-0.3874640948980485,-0.1976037016602993,0.0,-0.2936828780275021,-0.2951278279995703,-0.08181489007173054,-0.08394589397130169,-0.6851610155380863,-0.02646512292755605,-0.1161351486142788,-0.038983834787668294,-0.10413912316872788,-0.024962057112744924,-0.0927167914012163,1.0989073514469665,-0.3377294035229025,-0.08127127300011637,-0.09867344059710981,0.7980177360380919,-0.5946509071652016,-0.2678684239204823,-0.018710391971381506,-0.048660024125645934,-0.26499947000158997,-0.22973247533559277,-0.14861728192150897,1.2060904945911626,-0.5038247743482234,-0.30142500524189014,-0.37527645596950315,-0.01322908728663931,-0.720143094080388,-0.05620994273193427,-0.40071137452580713,0.22490874283342255,-0.057561859529836584,-0.512449572442819,0.20050517795173045,-0.19897385990944272,0.10787564690581405,-0.1976656304508156,-0.3639678842391692,-0.18949743348017664,-0.08289443087538785,-0.38897250634143393,-0.3410571112298085,-0.06425701708705941,-0.07016772590799636,-0.1351399505552676,-0.18039163159577684,-0.42092569888134695,-0.19403354690724692,0.6059426862672371,0.0,-0.28450709896584675,0.0,2.687710710928891,0.0,2.801064041086701,-0.2606240220595968,-0.8903145370631085,0.6748770094560943,0.0,1.235290452587768,-0.6053498794718897,0.0,-0.036249971679720695,-0.07793207960073419,-0.9486135646085244,-0.033743931099489914,-0.03744044976733646,-0.37754864958952933,-1.8604726049628704,1.1291942338829022,-0.28036967198293944,-0.5492986923818216,-1.307594327280023,-0.4293403180928934,6.978227007909174,0.9342641052287406,0.3209738476543765,0,-0.20461306062947512,-0.28453088939887083,-0.4379048638325541,-0.4396464298829896,0.716034311323179
0.28706654890222394,0.1772074338926881,2.3751815735356363,-1.0811360640123888,-0.477983964064002,-0.14291456824952412,-0.3874640948980485,-0.1976037016602993,0.0,-0.2936828780275021,-0.2951278279995703,-0.08181489007173054,-0.08394589397130169,0.3774428389531385,-0.02646512292755605,-0.1161351486142788,-0.038983834787668294,-0.10413912316872788,-0.024962057112744924,-0.0927167914012163,-0.8935594992888882,-0.3377294035229025,-0.08127127300011637,-0.09867344059710981,0.7980177360380919,1.8760534753519822,-0.2678684239204823,-0.018710391971381506,-0.048660024125645934,-0.26499947000158997,-0.22973247533559277,-0.14861728192150897,-1.933425413670506,-0.5038247743482234,-0.30142500524189014,-0.37527645596950315,-0.01322908728663931,0.7252011667341572,-0.05620994273193427,-0.40071137452580713,0.22490874283342255,-0.5097488385168005,3.547014076883297,-0.13308640632603935,0.7519977380767693,1.7300018026479014,0.9290034411931559,2.048201911078389,3.1640708368660864,1.3396661827727847,-0.38897250634143393,-0.3410571112298085,-0.06425701708705941,-0.07016772590799636,-0.1351399505552676,-0.18039163159577684,-0.3429651275557949,0.9674635683735128,-0.7607169562162209,0.0,-0.28450709896584675,0.0,-0.59651076505222,0.0,-0.3999224747655696,-0.2606240220595968,-0.8903145370631085,1.1565571794264191,0.0,0.8028381350225917,-0.08431162361949447,0.0,-0.036249971679720695,-0.07793207960073419,1.6107852261466524,-0.033743931099489914,-0.03744044976733646,-0.37754864958952933,0.5374978364811541,-0.8855872355647364,-0.28036967198293944,-0.5100220586238775,0.5484713518209496,-0.4293403180928934,-0.1433028760552777,0.9342641052287406,-0.46740717280109223,1,-0.20461306062947512,-0.28453088939887083,0.8600069230277743,0.6200664957944823,0.716034311323179
1.1732242390763308,2.6826127011467893,2.3751815735356363,1.1092424077740108,0.001173789773179425,-0.14291456824952412,2.3564730827256777,2.237555662196543,0.0,2.7115053904186475,1.534216572236378,-0.08181489007173054,-0.08394589397130169,0.3774428389531385,-0.02646512292755605,-0.1161351486142788,-0.038983834787668294,-0.10413912316872788,-0.024962057112744924,-0.0927167914012163,-0.8935594992888882,2.3008537012390766,-0.08127127300011637,-0.09867344059710981,-1.2531049810555424,1.0928563351104053,-0.2678684239204823,-0.018710391971381506,-0.048660024125645934,-0.26499947000158997,4.352889153086441,-0.14861728192150897,1.2060904945911626,1.9848170453579965,-0.30142500524189014,-0.37527645596950315,-0.01322908728663931,0.7252011667341572,-0.05620994273193427,1.0350101131368945,-0.19449038117114872,-0.5097488385168005,-0.512449572442819,-0.13308640632603935,0.07273231094376069,0.5134071858413359,0.27900205370624925,0.23907456459022028,0.20175219806022085,0.4268286928373626,-0.38897250634143393,-0.3410571112298085,-0.06425701708705941,-0.07016772590799636,-0.1351399505552676,-0.18039163159577684,-0.4988862702068991,1.0560081906181202,-0.864901770959732,0.0,-0.28450709896584675,0.0,-0.59651076505222,0.0,-0.3999224747655696,-0.2606240220595968,-0.8903145370631085,1.1565571794264191,0.0,-0.9269711352381131,-0.6053498794718897,0.0,-0.036249971679720695,-0.07793207960073419,1.6107852261466524,-0.033743931099489914,-0.03744044976733646,-0.37754864958952933,0.5374978364811541,-0.8855872355647364,-0.28036967198293944,-0.5873479313348299,-0.018838598292610437,2.4916119800355294,-0.1433028760552777,0.9342641052287406,-1.2557881932565609,1,0.8526980944152558,2.642731096045858,-0.11342691711747202,0.09021003295574631,-1.396581119348978
-0.7799396494706804,-0.9363060182202457,-0.4210204437176671,-0.3510099067502556,-0.477983964064002,-0.14291456824952412,-0.3874640948980485,-0.1976037016602993,0.0,-0.2936828780275021,-0.2951278279995703,-0.08181489007173054,-0.08394589397130169,-1.2164629427836986,-0.02646512292755605,-0.1161351486142788,-0.038983834787668294,-0.10413912316872788,-0.024962057112744924,-0.0927167914012163,-0.8935594992888882,-0.3377294035229025,-0.08127127300011637,-0.09867344059710981,0.7980177360380919,-0.5946509071652016,-0.2678684239204823,-0.018710391971381506,-0.048660024125645934,-0.26499947000158997,-0.22973247533559277,-0.14861728192150897,-0.3636674595396717,-0.5038247743482234,-0.30142500524189014,-0.37527645596950315,-0.01322908728663931,0.7252011667341572,-0.05620994273193427,-0.9391069323993202,-0.61388950517572,0.8468120984440913,-0.005016616277054441,-0.8002695748815789,-0.47068003076264614,-1.1087189699007516,-0.45766618544557824,-0.544880618887986,-0.7484254785378872,-0.7125524072017402,-0.38897250634143393,-0.3410571112298085,-0.06425701708705941,-0.07016772590799636,-0.1351399505552676,-0.18039163159577684,0.3706739484242589,0.9846970836362449,-0.7809945354696188,0.0,-0.28450709896584675,0.0,0.34183822808524034,0.0,1.2005707831605659,-0.2606240220595968,-0.8903145370631085,1.1565571794264191,0.0,1.158066824482019,-0.5123073337951269,0.0,-0.036249971679720695,-0.07793207960073419,0.651010679613461,-0.033743931099489914,-0.03744044976733646,-0.37754864958952933,0.5374978364811541,-0.8855872355647364,-0.28036967198293944,-0.5284329806979138,-1.307594327280023,-0.37535886517206957,-0.1433028760552777,-1.0703611477775492,-0.07321666257335789,0,-0.20461306062947512,-0.28453088939887083,-0.8344890209287655,-0.9695028927217255,0.716034311323179
-0.11080016913513023,-0.5651348675159344,-0.4210204437176671,-0.3510099067502556,0.48033154361036096,-0.14291456824952412,-0.3874640948980485,-0.1976037016602993,0.0,-0.2936828780275021,-0.2951278279995703,-0.08181489007173054,-0.08394589397130169,0.3774428389531385,-0.02646512292755605,-0.1161351486142788,-0.038983834787668294,-0.10413912316872788,-0.024962057112744924,-0.0927167914012163,1.0989073514469665,-0.3377294035229025,-0.08127127300011637,-0.09867344059710981,0.7980177360380919,-0.5946509071652016,-0.2678684239204823,-0.018710391971381506,-0.048660024125645934,-0.26499947000158997,-0.22973247533559277,-0.14861728192150897,-0.3636674595396717,-0.5038247743482234,-0.30142500524189014,-0.37527645596950315,-0.01322908728663931,0.7252011667341572,-0.05620994273193427,-0.041781002610131734,0.015209180831136909,-0.057561859529836584,-0.512449572442819,0.5340967622295002,-0.19897385990944272,-0.7031874309652296,0.01900149871148661,-0.22325797959271737,-0.7484254785378872,0.2669155559725857,-0.38897250634143393,-0.3410571112298085,-0.06425701708705941,-0.07016772590799636,-0.1351399505552676,-0.18039163159577684,0.08881649824726287,-0.3502887657581294,0.7897982453740734,0.0,-0.28450709896584675,0.0,1.4192018867336802,0.0,-0.28136741554046146,3.836944852962674,-0.8903145370631085,0.589874626633491,0.0,-0.9269711352381131,1.9998413997900861,0.0,-0.036249971679720695,-0.07793207960073419,-0.9486135646085244,-0.033743931099489914,-0.03744044976733646,-0.37754864958952933,-1.8604726049628704,1.1291942338829022,-0.28036967198293944,-0.3295950222983219,1.3233337227077635,-0.42496802135656353,-0.1433028760552777,-1.0703611477775492,1.1093548681098453,0,-0.20461306062947512,-0.28453088939887083,0.3552634503598688,0.09021003295574631,0.716034311323179
-0.5267517379923641,0.2700002215687659,-0.4210204437176671,0.37911625051187764,0.001173789773179425,-0.14291456824952412,-0.3874640948980485,-0.1976037016602993,0.0,-0.2936828780275021,-0.2951278279995703,-0.08181489007173054,-0.08394589397130169,-0.6851610155380863,-0.02646512292755605,-0.1161351486142788,-0.038983834787668294,-0.10413912316872788,-0.024962057112744924,-0.0927167914012163,-0.8935594992888882,2.3008537012390766,-0.08127127300011637,-0.09867344059710981,0.7980177360380919,-0.5946509071652016,-0.2678684239204823,-0.018710391971381506,-0.048660024125645934,-0.26499947000158997,-0.22973247533559277,-0.14861728192150897,1.2060904945911626,1.9848170453579965,-0.30142500524189014,-0.37527645596950315,-0.01322908728663931,0.7252011667341572,-0.05620994273193427,-0.40071137452580713,0.015209180831136909,-0.057561859529836584,-0.512449572442819,-0.8002695748815789,-0.38011130714491165,-0.7031874309652296,-0.45766618544557824,-0.6654891086538639,-0.8881574898023148,-0.7125524072017402,-0.38897250634143393,-0.3410571112298085,-0.06425701708705941,-0.07016772590799636,-0.1351399505552676,-0.18039163159577684,-0.46290446805664426,-0.8034288951130116,1.32297936053281,0.0,-0.28450709896584675,0.0,1.5482869319390908,0.0,-0.3999224747655696,-0.2606240220595968,-0.8903145370631085,1.1565571794264191,0.0,-0.9269711352381131,-0.6053498794718897,0.0,-0.036249971679720695,-0.07793207960073419,-0.9486135646085244,-0.033743931099489914,-0.03744044976733646,-0.37754864958952933,0.5374978364811541,1.1291942338829022,3.566719584637706,-0.6045314586039304,-1.307594327280023,-0.4293403180928934,-0.1433028760552777,0.9342641052287406,-1.2557881932565609,1,-0.20461306062947512,-0.28453088939887083,-0.7984359157382009,-0.9695028927217255,-1.396581119348978
-0.7618547986508006,-0.8435132305441678,-0.4210204437176671,-0.3510099067502556,-0.477983964064002,-0.14291456824952412,-0.3874640948980485,-0.1976037016602993,0.0,-0.2936828780275021,-0.2951278279995703,-0.08181489007173054,-0.08394589397130169,-1.2164629427836986,-0.02646512292755605,-0.1161351486142788,-0.038983834787668294,-0.10413912316872788,-0.024962057112744924,-0.0927167914012163,1.0989073514469665,-0.3377294035229025,-0.08127127300011637,-0.09867344059710981,0.7980177360380919,-0.5946509071652016,-0.2678684239204823,-0.018710391971381506,-0.048660024125645934,-0.26499947000158997,-0.22973247533559277,-0.14861728192150897,-0.3636674595396717,-0.5038247743482234,-0.30142500524189014,-0.37527645596950315,-0.01322908728663931,0.7252011667341572,-0.05620994273193427,-0.7596417464414825,0.015209180831136909,-0.057561859529836584,-0.512449572442819,-0.8002695748815789,-0.47068003076264614,-1.1087189699007516,-0.45766618544557824,-0.7860975984197418,-1.0278895010667424,-0.7125524072017402,-0.38897250634143393,-0.3410571112298085,-0.06425701708705941,-0.07016772590799636,-0.1351399505552676,-0.18039163159577684,0.06482863014709299,-1.3834865284337527,2.005496215154788,0.0,3.340413357147885,0.0,-0.59651076505222,0.0,-0.3999224747655696,-0.2606240220595968,1.1231985532873723,-1.251843670425205,0.0,-0.9269711352381131,1.9998413997900861,0.0,-0.036249971679720695,-0.07793207960073419,1.6107852261466524,-0.033743931099489914,-0.03744044976733646,-0.37754864958952933,-1.8604726049628704,1.1291942338829022,-0.28036967198293944,-0.39587434176485253,1.1154595152356366,-0.4293403180928934,-0.1433028760552777,-1.0703611477775492,-0.8615976830288267,0,-0.20461306062947512,-0.28453088939887083,-0.8344890209287655,-0.9695028927217255,0.716034311323179
0.35940595218174287,0.5483785845969994,2.3751815735356363,-0.3510099067502556,-0.477983964064002,-0.14291456824952412,-0.3874640948980485,-0.1976037016602993,0.0,-0.2936828780275021,-0.2951278279995703,-0.08181489007173054,-0.08394589397130169,0.3774428389531385,-0.02646512292755605,-0.1161351486142788,-0.038983834787668294,-0.10413912316872788,-0.024962057112744924,-0.0927167914012163,1.0989073514469665,-0.3377294035229025,-0.08127127300011637,-0.09867344059710981,0.7980177360380919,2.306677327068661,-0.2678684239204823,-0.018710391971381506,-0.048660024125645934,-0.26499947000158997,-0.22973247533559277,-0.14861728192150897,-0.3636674595396717,-0.5038247743482234,-0.30142500524189014,-0.37527645596950315,-0.01322908728663931,0.7252011667341572,-0.05620994273193427,-0.22124618856796943,1.0637069908425651,-0.5097488385168005,-0.512449572442819,-0.13308640632603935,0.7519977380767693,1.7300018026479014,0.9290034411931559,1.4330986132724113,0.9283586566352444,1.3396661827727847,-0.38897250634143393,-0.3410571112298085,-0.06425701708705941,-0.07016772590799636,-0.1351399505552676,-0.18039163159577684,-0.3429651275557949,0.9674635683735128,-0.7607169562162209,0.0,-0.28450709896584675,0.0,-0.59651076505222,0.0,-0.3999224747655696,-0.2606240220595968,-0.8903145370631085,1.1565571794264191,0.0,0.8028381350225917,-0.08431162361949447,0.0,-0.036249971679720695,-0.07793207960073419,1.6107852261466524,-0.033743931099489914,-0.03744044976733646,-0.37754864958952933,0.5374978364811541,-0.8855872355647364,-0.28036967198293944,-0.5112494534288132,0.5484713518209496,-0.4293403180928934,-0.1433028760552777,0.9342641052287406,-0.46740717280109223,1,-0.20461306062947512,-0.28453088939887083,0.8600069230277743,0.6200664957944823,0.716034311323179
-0.34590322979356675,1.1979280983295442,-0.4210204437176671,-0.3510099067502556,-0.477983964064002,-0.14291456824952412,-0.3874640948980485,-0.1976037016602993,0.0,-0.2936828780275021,-0.2951278279995703,-0.08181489007173054,-0.08394589397130169,-0.6851610155380863,-0.02646512292755605,-0.1161351486142788,-0.038983834787668294,-0.10413912316872788,-0.024962057112744924,-0.0927167914012163,-0.8935594992888882,-0.3377294035229025,-0.08127127300011637,-0.09867344059710981,0.7980177360380919,-0.5946509071652016,-0.2678684239204823,-0.018710391971381506,-0.048660024125645934,-0.26499947000158997,-0.22973247533559277,-0.14861728192150897,-0.3636674595396717,-0.5038247743482234,-0.30142500524189014,2.664702205782035,-0.01322908728663931,-0.720143094080388,-0.05620994273193427,-0.7596417464414825,-0.61388950517572,2.2033730354049834,0.7561328179715924,-0.8002695748815789,0.25386975817922963,2.1355333415834235,-0.45766618544557824,1.746680686663694,1.906482735486238,-0.7125524072017402,-0.38897250634143393,2.9320602534693605,-0.06425701708705941,-0.07016772590799636,-0.1351399505552676,-0.18039163159577684,-0.1450652157293934,-1.052197122929821,1.6156890821640888,0.0,0.8029690378682727,0.0,0.8297797045167197,0.0,-0.3999224747655696,-0.2606240220595968,1.1231985532873723,-1.251843670425205,0.0,-0.9269711352381131,1.9998413997900861,0.0,-0.036249971679720695,-0.07793207960073419,-0.25059571265418706,-0.033743931099489914,-0.03744044976733646,-0.37754864958952933,0.5374978364811541,1.1291942338829022,-0.28036967198293944,-0.14916798597276623,1.0411267877959132,-0.4293403180928934,-0.1433028760552777,-1.0703611477775492,0.7151643578821109,0,-0.20461306062947512,-0.28453088939887083,-0.7984359157382009,-0.9695028927217255,0.716034311323179
0.7753575210389767,-1.0290988058963235,-0.4210204437176671,-1.0811360640123888,4.313593574307813,-0.14291456824952412,-0.3874640948980485,-0.1976037016602993,0.0,-0.2936828780275021,-0.2951278279995703,-0.08181489007173054,-0.08394589397130169,0.9087447661987509,-0.02646512292755605,-0.1161351486142788,-0.038983834787668294,-0.10413912316872788,-0.024962057112744924,-0.0927167914012163,-0.8935594992888882,-0.3377294035229025,-0.08127127300011637,-0.09867344059710981,-1.2531049810555424,0.26618274647200735,-0.2678684239204823,-0.018710391971381506,-0.048660024125645934,-0.26499947000158997,-0.22973247533559277,-0.14861728192150897,-1.933425413670506,-0.5038247743482234,-0.30142500524189014,-0.37527645596950315,-0.01322908728663931,-0.720143094080388,-0.05620994273193427,1.3939404850525698,-0.61388950517572,-0.5097488385168005,0.24869986180582782,-0.13308640632603935,-0.24425822171830996,-0.9059532004329905,-0.02433192712097383,-0.4070423449732185,-0.46896145600903194,0.06241125590457469,0.7978816707761821,-0.3410571112298085,-0.06425701708705941,-0.07016772590799636,-0.1351399505552676,-0.18039163159577684,0.31670124519887666,0.4678189095354791,-0.17281692458222242,0.0,0.0779849466455264,0.0,0.12995297120709803,0.0,-0.3999224747655696,-0.2606240220595968,1.1231985532873723,0.9904605691914822,0.0,-0.710744976455525,1.7393222718638885,0.0,-0.036249971679720695,-0.07793207960073419,0.5394089880608798,-0.033743931099489914,-0.03744044976733646,-0.37754864958952933,0.5374978364811541,-0.8855872355647364,-0.28036967198293944,-0.44742492357215413,1.7072252544635647,-0.4259457120078621,-0.1433028760552777,-1.0703611477775492,0.7151643578821109,0,-0.20461306062947512,-0.28453088939887083,2.2660780254597968,0.6200664957944823,0.716034311323179
